STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN
MXM00076903,"TAPACHULA CHIS, MX",9/29/00,0.57,78,89,72
MXM00076903,"TAPACHULA CHIS, MX",10/1/00,1.5,78,90,72
MXM00076903,"TAPACHULA CHIS, MX",10/2/00,1.39,80,90,72
MXM00076903,"TAPACHULA CHIS, MX",10/3/00,0.72,78,88,73
MXM00076903,"TAPACHULA CHIS, MX",10/4/00,0.14,77,88,73
MXM00076903,"TAPACHULA CHIS, MX",10/5/00,0.27,78,88,72
MXM00076903,"TAPACHULA CHIS, MX",10/6/00,0.01,79,89,72
MXM00076903,"TAPACHULA CHIS, MX",10/7/00,0.6,78,,
MXM00076903,"TAPACHULA CHIS, MX",10/8/00,0,83,93,73
MXM00076903,"TAPACHULA CHIS, MX",10/9/00,0,82,94,72
MXM00076903,"TAPACHULA CHIS, MX",10/10/00,0,82,94,72
MXM00076903,"TAPACHULA CHIS, MX",10/11/00,0.2,80,91,74
MXM00076903,"TAPACHULA CHIS, MX",10/12/00,0,84,92,74
MXM00076903,"TAPACHULA CHIS, MX",10/13/00,0.12,79,93,73
MXM00076903,"TAPACHULA CHIS, MX",10/14/00,0.2,79,,
MXM00076903,"TAPACHULA CHIS, MX",10/15/00,0,81,93,70
MXM00076903,"TAPACHULA CHIS, MX",10/16/00,0,81,94,71
MXM00076903,"TAPACHULA CHIS, MX",10/17/00,0,80,94,72
MXM00076903,"TAPACHULA CHIS, MX",10/18/00,,86,93,73
MXM00076903,"TAPACHULA CHIS, MX",10/19/00,2.07,81,95,73
MXM00076903,"TAPACHULA CHIS, MX",10/20/00,0,82,94,73
MXM00076903,"TAPACHULA CHIS, MX",10/21/00,0.01,81,95,73
MXM00076903,"TAPACHULA CHIS, MX",10/22/00,0,80,95,73
MXM00076903,"TAPACHULA CHIS, MX",10/23/00,0,76,,
MXM00076903,"TAPACHULA CHIS, MX",10/24/00,0,84,93,73
MXM00076903,"TAPACHULA CHIS, MX",10/25/00,0.03,82,94,73
MXM00076903,"TAPACHULA CHIS, MX",10/26/00,0,81,94,73
MXM00076903,"TAPACHULA CHIS, MX",10/27/00,0,81,92,74
MXM00076903,"TAPACHULA CHIS, MX",10/28/00,0.15,81,93,73
MXM00076903,"TAPACHULA CHIS, MX",10/29/00,0,83,93,73
MXM00076903,"TAPACHULA CHIS, MX",10/30/00,0,82,,
MXM00076903,"TAPACHULA CHIS, MX",11/1/00,0,80,95,74
MXM00076903,"TAPACHULA CHIS, MX",11/4/00,0,83,92,74
MXM00076903,"TAPACHULA CHIS, MX",11/5/00,0,80,93,75
MXM00076903,"TAPACHULA CHIS, MX",11/6/00,0.11,78,89,74
MXM00076903,"TAPACHULA CHIS, MX",11/7/00,0,79,88,74
MXM00076903,"TAPACHULA CHIS, MX",11/8/00,0.8,81,90,73
MXM00076903,"TAPACHULA CHIS, MX",11/9/00,0.23,81,92,73
MXM00076903,"TAPACHULA CHIS, MX",11/10/00,3.57,82,,
MXM00076903,"TAPACHULA CHIS, MX",11/11/00,0.02,82,93,74
MXM00076903,"TAPACHULA CHIS, MX",11/12/00,0,83,92,75
MXM00076903,"TAPACHULA CHIS, MX",11/14/00,1.11,82,93,74
MXM00076903,"TAPACHULA CHIS, MX",11/15/00,0.14,80,90,72
MXM00076903,"TAPACHULA CHIS, MX",11/16/00,0,81,92,72
MXM00076903,"TAPACHULA CHIS, MX",11/17/00,0,81,92,73
MXM00076903,"TAPACHULA CHIS, MX",11/18/00,0,82,,
MXM00076903,"TAPACHULA CHIS, MX",11/19/00,0,81,95,73
MXM00076903,"TAPACHULA CHIS, MX",11/20/00,0,83,94,73
MXM00076903,"TAPACHULA CHIS, MX",11/21/00,0,83,95,75
MXM00076903,"TAPACHULA CHIS, MX",11/22/00,0,82,95,74
MXM00076903,"TAPACHULA CHIS, MX",11/23/00,0,83,94,73
MXM00076903,"TAPACHULA CHIS, MX",11/24/00,0,81,93,73
MXM00076903,"TAPACHULA CHIS, MX",11/25/00,0,83,,
MXM00076903,"TAPACHULA CHIS, MX",11/26/00,0,82,94,73
MXM00076903,"TAPACHULA CHIS, MX",11/27/00,0,84,95,73
MXM00076903,"TAPACHULA CHIS, MX",11/28/00,0,83,95,73
MXM00076903,"TAPACHULA CHIS, MX",11/29/00,0,80,97,73
MXM00076903,"TAPACHULA CHIS, MX",12/1/00,,83,93,73
MXM00076903,"TAPACHULA CHIS, MX",12/2/00,0,83,95,73
MXM00076903,"TAPACHULA CHIS, MX",12/3/00,0,82,96,72
MXM00076903,"TAPACHULA CHIS, MX",12/4/00,0,81,94,72
MXM00076903,"TAPACHULA CHIS, MX",12/5/00,0,81,93,72
MXM00076903,"TAPACHULA CHIS, MX",12/6/00,0,81,94,71
MXM00076903,"TAPACHULA CHIS, MX",12/7/00,0,79,93,70
MXM00076903,"TAPACHULA CHIS, MX",12/8/00,0,80,93,69
MXM00076903,"TAPACHULA CHIS, MX",12/9/00,0,79,94,69
MXM00076903,"TAPACHULA CHIS, MX",12/10/00,0,82,,
MXM00076903,"TAPACHULA CHIS, MX",12/11/00,0,80,97,70
MXM00076903,"TAPACHULA CHIS, MX",12/12/00,,81,,
MXM00076903,"TAPACHULA CHIS, MX",12/13/00,0,80,96,71
MXM00076903,"TAPACHULA CHIS, MX",12/14/00,0,81,95,71
MXM00076903,"TAPACHULA CHIS, MX",12/15/00,0,81,94,72
MXM00076903,"TAPACHULA CHIS, MX",12/16/00,0,79,96,72
MXM00076903,"TAPACHULA CHIS, MX",12/17/00,0,84,94,73
MXM00076903,"TAPACHULA CHIS, MX",12/18/00,0,80,94,73
MXM00076903,"TAPACHULA CHIS, MX",12/19/00,0,80,90,72
MXM00076903,"TAPACHULA CHIS, MX",12/20/00,0,80,93,72
MXM00076903,"TAPACHULA CHIS, MX",12/21/00,0,82,,
MXM00076903,"TAPACHULA CHIS, MX",12/22/00,0.03,79,93,71
MXM00076903,"TAPACHULA CHIS, MX",12/23/00,0,79,90,70
MXM00076903,"TAPACHULA CHIS, MX",12/24/00,0,80,91,69
MXM00076903,"TAPACHULA CHIS, MX",12/25/00,0,77,93,69
MXM00076903,"TAPACHULA CHIS, MX",12/26/00,0,83,,
MXM00076903,"TAPACHULA CHIS, MX",12/27/00,0,81,96,71
MXM00076903,"TAPACHULA CHIS, MX",12/28/00,0,80,97,70
MXM00076903,"TAPACHULA CHIS, MX",12/29/00,0,81,92,73
MXM00076903,"TAPACHULA CHIS, MX",12/30/00,0,81,94,73
MXM00076903,"TAPACHULA CHIS, MX",12/31/00,0,82,93,73
MXM00076903,"TAPACHULA CHIS, MX",1/2/01,0,80,94,71
MXM00076903,"TAPACHULA CHIS, MX",1/3/01,0,81,95,71
MXM00076903,"TAPACHULA CHIS, MX",1/4/01,,82,96,71
MXM00076903,"TAPACHULA CHIS, MX",1/5/01,0,82,93,71
MXM00076903,"TAPACHULA CHIS, MX",1/6/01,0,79,93,72
MXM00076903,"TAPACHULA CHIS, MX",1/7/01,0,81,92,72
MXM00076903,"TAPACHULA CHIS, MX",1/8/01,0,80,90,71
MXM00076903,"TAPACHULA CHIS, MX",1/9/01,0,80,94,70
MXM00076903,"TAPACHULA CHIS, MX",1/10/01,0,77,93,70
MXM00076903,"TAPACHULA CHIS, MX",1/11/01,0,80,95,70
MXM00076903,"TAPACHULA CHIS, MX",1/12/01,0,81,93,70
MXM00076903,"TAPACHULA CHIS, MX",1/13/01,0,82,93,71
MXM00076903,"TAPACHULA CHIS, MX",1/14/01,0,80,93,71
MXM00076903,"TAPACHULA CHIS, MX",1/15/01,0,80,94,71
MXM00076903,"TAPACHULA CHIS, MX",1/16/01,0,80,94,69
MXM00076903,"TAPACHULA CHIS, MX",1/17/01,0,80,94,69
MXM00076903,"TAPACHULA CHIS, MX",1/18/01,0,80,94,70
MXM00076903,"TAPACHULA CHIS, MX",1/19/01,0,80,94,69
MXM00076903,"TAPACHULA CHIS, MX",1/20/01,0,81,,
MXM00076903,"TAPACHULA CHIS, MX",1/21/01,0,81,95,70
MXM00076903,"TAPACHULA CHIS, MX",1/22/01,0,80,94,69
MXM00076903,"TAPACHULA CHIS, MX",1/23/01,0,82,95,69
MXM00076903,"TAPACHULA CHIS, MX",1/24/01,0,80,94,71
MXM00076903,"TAPACHULA CHIS, MX",1/25/01,0,80,93,71
MXM00076903,"TAPACHULA CHIS, MX",1/26/01,0,78,93,69
MXM00076903,"TAPACHULA CHIS, MX",1/27/01,0,80,93,69
MXM00076903,"TAPACHULA CHIS, MX",1/28/01,0,81,95,70
MXM00076903,"TAPACHULA CHIS, MX",1/29/01,0,80,96,69
MXM00076903,"TAPACHULA CHIS, MX",1/30/01,0,77,95,69
MXM00076903,"TAPACHULA CHIS, MX",1/31/01,0,80,97,70
MXM00076903,"TAPACHULA CHIS, MX",2/1/01,,82,,
MXM00076903,"TAPACHULA CHIS, MX",2/2/01,0,83,98,71
