STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN
HO000078720,"TEGUCIGALPA, HO",1/1/00,,67,81,49
HO000078720,"TEGUCIGALPA, HO",1/2/00,0,69,,
HO000078720,"TEGUCIGALPA, HO",1/3/00,,67,79,52
HO000078720,"TEGUCIGALPA, HO",1/4/00,,65,,
HO000078720,"TEGUCIGALPA, HO",1/5/00,0,69,80,51
HO000078720,"TEGUCIGALPA, HO",1/6/00,,66,80,47
HO000078720,"TEGUCIGALPA, HO",1/7/00,0,65,79,47
HO000078720,"TEGUCIGALPA, HO",1/8/00,0,68,79,51
HO000078720,"TEGUCIGALPA, HO",1/9/00,,70,,
HO000078720,"TEGUCIGALPA, HO",1/10/00,,68,,
HO000078720,"TEGUCIGALPA, HO",1/11/00,0,69,81,54
HO000078720,"TEGUCIGALPA, HO",1/12/00,0,70,,
HO000078720,"TEGUCIGALPA, HO",1/13/00,0,70,81,62
HO000078720,"TEGUCIGALPA, HO",1/14/00,0,65,80,58
HO000078720,"TEGUCIGALPA, HO",1/15/00,0.08,63,,
HO000078720,"TEGUCIGALPA, HO",1/16/00,0.06,66,76,58
HO000078720,"TEGUCIGALPA, HO",1/17/00,0,65,77,59
HO000078720,"TEGUCIGALPA, HO",1/18/00,0,65,77,57
HO000078720,"TEGUCIGALPA, HO",1/19/00,0,67,77,57
HO000078720,"TEGUCIGALPA, HO",1/20/00,0,64,,
HO000078720,"TEGUCIGALPA, HO",1/21/00,0,68,80,51
HO000078720,"TEGUCIGALPA, HO",1/22/00,0,68,,
HO000078720,"TEGUCIGALPA, HO",1/23/00,0,67,,
HO000078720,"TEGUCIGALPA, HO",1/24/00,0,68,,
HO000078720,"TEGUCIGALPA, HO",1/25/00,0,69,86,51
HO000078720,"TEGUCIGALPA, HO",1/26/00,0,64,79,48
HO000078720,"TEGUCIGALPA, HO",1/27/00,0,62,80,47
HO000078720,"TEGUCIGALPA, HO",1/28/00,0,64,,
HO000078720,"TEGUCIGALPA, HO",1/29/00,0,66,85,44
HO000078720,"TEGUCIGALPA, HO",1/30/00,0,69,82,50
HO000078720,"TEGUCIGALPA, HO",1/31/00,0,70,,
HO000078720,"TEGUCIGALPA, HO",2/1/00,0,67,,
HO000078720,"TEGUCIGALPA, HO",2/2/00,0,64,,
HO000078720,"TEGUCIGALPA, HO",2/3/00,0,68,,
HO000078720,"TEGUCIGALPA, HO",2/4/00,0,71,,
HO000078720,"TEGUCIGALPA, HO",2/5/00,0,69,81,59
HO000078720,"TEGUCIGALPA, HO",2/6/00,0,65,79,59
HO000078720,"TEGUCIGALPA, HO",2/7/00,0,67,79,60
HO000078720,"TEGUCIGALPA, HO",2/8/00,0,65,79,60
HO000078720,"TEGUCIGALPA, HO",2/9/00,,62,,
HO000078720,"TEGUCIGALPA, HO",2/10/00,,65,,
HO000078720,"TEGUCIGALPA, HO",2/11/00,,67,80,52
HO000078720,"TEGUCIGALPA, HO",2/12/00,,65,,
HO000078720,"TEGUCIGALPA, HO",2/13/00,0,69,84,49
HO000078720,"TEGUCIGALPA, HO",2/14/00,,67,84,53
HO000078720,"TEGUCIGALPA, HO",2/15/00,,78,,
HO000078720,"TEGUCIGALPA, HO",2/16/00,0,70,84,51
HO000078720,"TEGUCIGALPA, HO",2/17/00,0,66,,
HO000078720,"TEGUCIGALPA, HO",2/18/00,0,68,83,49
HO000078720,"TEGUCIGALPA, HO",2/19/00,0,68,81,52
HO000078720,"TEGUCIGALPA, HO",2/20/00,0,69,81,52
HO000078720,"TEGUCIGALPA, HO",2/21/00,0,71,,
HO000078720,"TEGUCIGALPA, HO",2/22/00,,66,81,56
HO000078720,"TEGUCIGALPA, HO",2/23/00,0,63,,
HO000078720,"TEGUCIGALPA, HO",2/24/00,0,68,,
HO000078720,"TEGUCIGALPA, HO",2/25/00,0,70,,
HO000078720,"TEGUCIGALPA, HO",2/26/00,0,68,83,55
HO000078720,"TEGUCIGALPA, HO",2/27/00,0,67,83,51
HO000078720,"TEGUCIGALPA, HO",2/28/00,0,70,81,51
HO000078720,"TEGUCIGALPA, HO",2/29/00,,68,82,56
HO000078720,"TEGUCIGALPA, HO",3/1/00,,68,82,55
HO000078720,"TEGUCIGALPA, HO",3/2/00,,69,,
HO000078720,"TEGUCIGALPA, HO",3/3/00,,67,,
HO000078720,"TEGUCIGALPA, HO",3/4/00,0,71,,
HO000078720,"TEGUCIGALPA, HO",3/5/00,0,73,86,57
HO000078720,"TEGUCIGALPA, HO",3/6/00,0,74,,
HO000078720,"TEGUCIGALPA, HO",3/7/00,0,72,88,59
HO000078720,"TEGUCIGALPA, HO",3/8/00,0,73,88,59
HO000078720,"TEGUCIGALPA, HO",3/9/00,0,70,85,53
HO000078720,"TEGUCIGALPA, HO",3/10/00,,69,,
HO000078720,"TEGUCIGALPA, HO",3/11/00,0,72,,
HO000078720,"TEGUCIGALPA, HO",3/12/00,0,71,91,54
HO000078720,"TEGUCIGALPA, HO",3/13/00,0,73,86,53
HO000078720,"TEGUCIGALPA, HO",3/14/00,,71,85,63
HO000078720,"TEGUCIGALPA, HO",3/15/00,0,71,84,59
HO000078720,"TEGUCIGALPA, HO",3/16/00,,75,,
HO000078720,"TEGUCIGALPA, HO",3/17/00,,74,90,59
HO000078720,"TEGUCIGALPA, HO",3/18/00,0,74,90,59
HO000078720,"TEGUCIGALPA, HO",3/19/00,0,75,89,59
HO000078720,"TEGUCIGALPA, HO",3/20/00,0,73,88,58
HO000078720,"TEGUCIGALPA, HO",3/21/00,,71,88,57
HO000078720,"TEGUCIGALPA, HO",3/22/00,,73,,
HO000078720,"TEGUCIGALPA, HO",3/23/00,,77,,
HO000078720,"TEGUCIGALPA, HO",3/24/00,,72,,
HO000078720,"TEGUCIGALPA, HO",3/25/00,,72,,
HO000078720,"TEGUCIGALPA, HO",3/26/00,,72,,
HO000078720,"TEGUCIGALPA, HO",3/27/00,,69,,
HO000078720,"TEGUCIGALPA, HO",3/28/00,,71,,
HO000078720,"TEGUCIGALPA, HO",3/29/00,,74,,
HO000078720,"TEGUCIGALPA, HO",3/30/00,,71,,
HO000078720,"TEGUCIGALPA, HO",3/31/00,,75,,
HO000078720,"TEGUCIGALPA, HO",4/1/00,,72,,
HO000078720,"TEGUCIGALPA, HO",4/2/00,,73,,
HO000078720,"TEGUCIGALPA, HO",4/3/00,,73,,
HO000078720,"TEGUCIGALPA, HO",4/4/00,,75,,
HO000078720,"TEGUCIGALPA, HO",4/5/00,,74,,
HO000078720,"TEGUCIGALPA, HO",4/6/00,,71,,
HO000078720,"TEGUCIGALPA, HO",4/7/00,,72,,
HO000078720,"TEGUCIGALPA, HO",4/8/00,,73,,
HO000078720,"TEGUCIGALPA, HO",4/9/00,,76,,
HO000078720,"TEGUCIGALPA, HO",4/10/00,,73,,
HO000078720,"TEGUCIGALPA, HO",4/11/00,,72,,
HO000078720,"TEGUCIGALPA, HO",4/12/00,,72,,
HO000078720,"TEGUCIGALPA, HO",4/13/00,,73,,
HO000078720,"TEGUCIGALPA, HO",4/14/00,,74,,
HO000078720,"TEGUCIGALPA, HO",4/15/00,,74,,
HO000078720,"TEGUCIGALPA, HO",4/16/00,,72,,
HO000078720,"TEGUCIGALPA, HO",4/17/00,,76,,
HO000078720,"TEGUCIGALPA, HO",4/18/00,,75,,
HO000078720,"TEGUCIGALPA, HO",4/19/00,,75,,
HO000078720,"TEGUCIGALPA, HO",4/20/00,,72,,
HO000078720,"TEGUCIGALPA, HO",4/21/00,,71,,
HO000078720,"TEGUCIGALPA, HO",4/22/00,,77,,
HO000078720,"TEGUCIGALPA, HO",4/23/00,,74,,
HO000078720,"TEGUCIGALPA, HO",4/24/00,,76,,
HO000078720,"TEGUCIGALPA, HO",4/25/00,,75,,
HO000078720,"TEGUCIGALPA, HO",4/26/00,,74,,
HO000078720,"TEGUCIGALPA, HO",4/27/00,,78,,
HO000078720,"TEGUCIGALPA, HO",4/28/00,,76,,
HO000078720,"TEGUCIGALPA, HO",4/29/00,,75,,
HO000078720,"TEGUCIGALPA, HO",4/30/00,,74,,
HO000078720,"TEGUCIGALPA, HO",5/1/00,,74,,
HO000078720,"TEGUCIGALPA, HO",5/2/00,,76,,
HO000078720,"TEGUCIGALPA, HO",5/3/00,,76,,
HO000078720,"TEGUCIGALPA, HO",5/4/00,,77,,
HO000078720,"TEGUCIGALPA, HO",5/5/00,,76,,
HO000078720,"TEGUCIGALPA, HO",5/6/00,,74,,
HO000078720,"TEGUCIGALPA, HO",5/7/00,,76,,
HO000078720,"TEGUCIGALPA, HO",5/8/00,,76,,
HO000078720,"TEGUCIGALPA, HO",5/9/00,,79,,
HO000078720,"TEGUCIGALPA, HO",5/10/00,,77,,
HO000078720,"TEGUCIGALPA, HO",5/11/00,,78,,
HO000078720,"TEGUCIGALPA, HO",5/12/00,,78,82,65
HO000078720,"TEGUCIGALPA, HO",5/13/00,,74,,
HO000078720,"TEGUCIGALPA, HO",5/14/00,,76,,
HO000078720,"TEGUCIGALPA, HO",5/15/00,,69,,
HO000078720,"TEGUCIGALPA, HO",5/16/00,,69,,
HO000078720,"TEGUCIGALPA, HO",5/17/00,,71,,
HO000078720,"TEGUCIGALPA, HO",5/18/00,,72,,
HO000078720,"TEGUCIGALPA, HO",5/19/00,,73,,
HO000078720,"TEGUCIGALPA, HO",5/20/00,,73,,
HO000078720,"TEGUCIGALPA, HO",5/21/00,,75,,
HO000078720,"TEGUCIGALPA, HO",5/22/00,,73,,
HO000078720,"TEGUCIGALPA, HO",5/23/00,,74,,
HO000078720,"TEGUCIGALPA, HO",5/24/00,,76,,
HO000078720,"TEGUCIGALPA, HO",5/25/00,,74,,
HO000078720,"TEGUCIGALPA, HO",5/26/00,,73,,
HO000078720,"TEGUCIGALPA, HO",5/27/00,,73,,
HO000078720,"TEGUCIGALPA, HO",5/28/00,,72,,
HO000078720,"TEGUCIGALPA, HO",5/29/00,,75,,
HO000078720,"TEGUCIGALPA, HO",5/30/00,,74,,
HO000078720,"TEGUCIGALPA, HO",5/31/00,,73,,
HO000078720,"TEGUCIGALPA, HO",6/1/00,,73,,
HO000078720,"TEGUCIGALPA, HO",6/2/00,,71,,
HO000078720,"TEGUCIGALPA, HO",6/3/00,,70,,
HO000078720,"TEGUCIGALPA, HO",6/4/00,,72,,
HO000078720,"TEGUCIGALPA, HO",6/5/00,,71,,
HO000078720,"TEGUCIGALPA, HO",6/6/00,,74,,
HO000078720,"TEGUCIGALPA, HO",6/7/00,,73,,
HO000078720,"TEGUCIGALPA, HO",6/8/00,,74,,
HO000078720,"TEGUCIGALPA, HO",6/9/00,,73,,
HO000078720,"TEGUCIGALPA, HO",6/10/00,,74,,
HO000078720,"TEGUCIGALPA, HO",6/11/00,,71,,
HO000078720,"TEGUCIGALPA, HO",6/12/00,,70,,
HO000078720,"TEGUCIGALPA, HO",6/13/00,,71,,
HO000078720,"TEGUCIGALPA, HO",6/14/00,,70,,
HO000078720,"TEGUCIGALPA, HO",6/15/00,,72,,
HO000078720,"TEGUCIGALPA, HO",6/17/00,,70,,
HO000078720,"TEGUCIGALPA, HO",6/18/00,,72,,
HO000078720,"TEGUCIGALPA, HO",6/19/00,,71,,
HO000078720,"TEGUCIGALPA, HO",6/20/00,,71,,
HO000078720,"TEGUCIGALPA, HO",6/21/00,,72,,
HO000078720,"TEGUCIGALPA, HO",6/22/00,,72,,
HO000078720,"TEGUCIGALPA, HO",6/23/00,,73,,
HO000078720,"TEGUCIGALPA, HO",6/24/00,,71,,
HO000078720,"TEGUCIGALPA, HO",6/25/00,,70,,
HO000078720,"TEGUCIGALPA, HO",6/26/00,,70,,
HO000078720,"TEGUCIGALPA, HO",6/27/00,,70,,
HO000078720,"TEGUCIGALPA, HO",6/28/00,,72,,
HO000078720,"TEGUCIGALPA, HO",6/29/00,,72,,
HO000078720,"TEGUCIGALPA, HO",6/30/00,,74,,
HO000078720,"TEGUCIGALPA, HO",7/1/00,,72,,
HO000078720,"TEGUCIGALPA, HO",7/2/00,,68,,
HO000078720,"TEGUCIGALPA, HO",7/3/00,,68,,
HO000078720,"TEGUCIGALPA, HO",7/4/00,,70,,
HO000078720,"TEGUCIGALPA, HO",7/5/00,,76,,
HO000078720,"TEGUCIGALPA, HO",7/6/00,,76,,
HO000078720,"TEGUCIGALPA, HO",7/7/00,,74,,
HO000078720,"TEGUCIGALPA, HO",7/8/00,,71,,
HO000078720,"TEGUCIGALPA, HO",7/9/00,,71,,
HO000078720,"TEGUCIGALPA, HO",7/10/00,,71,,
HO000078720,"TEGUCIGALPA, HO",7/11/00,,72,,
HO000078720,"TEGUCIGALPA, HO",7/12/00,,71,,
HO000078720,"TEGUCIGALPA, HO",7/13/00,,74,,
HO000078720,"TEGUCIGALPA, HO",7/14/00,,75,,
HO000078720,"TEGUCIGALPA, HO",7/15/00,,78,,
HO000078720,"TEGUCIGALPA, HO",7/16/00,,70,,
HO000078720,"TEGUCIGALPA, HO",7/17/00,,72,,
HO000078720,"TEGUCIGALPA, HO",7/18/00,,73,,
HO000078720,"TEGUCIGALPA, HO",7/19/00,,72,,
HO000078720,"TEGUCIGALPA, HO",7/20/00,,71,,
HO000078720,"TEGUCIGALPA, HO",7/21/00,,72,,
HO000078720,"TEGUCIGALPA, HO",7/22/00,,69,,
HO000078720,"TEGUCIGALPA, HO",7/23/00,,71,,
HO000078720,"TEGUCIGALPA, HO",7/24/00,,70,,
HO000078720,"TEGUCIGALPA, HO",7/25/00,,73,,
HO000078720,"TEGUCIGALPA, HO",7/26/00,,72,,
HO000078720,"TEGUCIGALPA, HO",7/27/00,,75,,
HO000078720,"TEGUCIGALPA, HO",7/28/00,,69,,
HO000078720,"TEGUCIGALPA, HO",7/29/00,,70,,
HO000078720,"TEGUCIGALPA, HO",7/30/00,,74,,
HO000078720,"TEGUCIGALPA, HO",7/31/00,,70,,
HO000078720,"TEGUCIGALPA, HO",8/1/00,,71,,
HO000078720,"TEGUCIGALPA, HO",8/2/00,,71,,
HO000078720,"TEGUCIGALPA, HO",8/3/00,,70,,
HO000078720,"TEGUCIGALPA, HO",8/4/00,,72,,
HO000078720,"TEGUCIGALPA, HO",8/5/00,,71,,
HO000078720,"TEGUCIGALPA, HO",8/6/00,,71,,
HO000078720,"TEGUCIGALPA, HO",8/7/00,,70,,
HO000078720,"TEGUCIGALPA, HO",8/8/00,,68,,
HO000078720,"TEGUCIGALPA, HO",8/9/00,,72,,
HO000078720,"TEGUCIGALPA, HO",8/10/00,,71,,
HO000078720,"TEGUCIGALPA, HO",8/11/00,,72,,
HO000078720,"TEGUCIGALPA, HO",8/12/00,,72,,
HO000078720,"TEGUCIGALPA, HO",8/13/00,,71,,
HO000078720,"TEGUCIGALPA, HO",8/14/00,,73,,
HO000078720,"TEGUCIGALPA, HO",8/15/00,,71,,
HO000078720,"TEGUCIGALPA, HO",8/16/00,,72,,
HO000078720,"TEGUCIGALPA, HO",8/17/00,,72,,
HO000078720,"TEGUCIGALPA, HO",8/18/00,,71,,
HO000078720,"TEGUCIGALPA, HO",8/19/00,,71,,
HO000078720,"TEGUCIGALPA, HO",8/20/00,,74,,
HO000078720,"TEGUCIGALPA, HO",8/21/00,,73,,
HO000078720,"TEGUCIGALPA, HO",8/22/00,,73,,
HO000078720,"TEGUCIGALPA, HO",8/23/00,,74,,
HO000078720,"TEGUCIGALPA, HO",8/24/00,,76,85,67
HO000078720,"TEGUCIGALPA, HO",8/25/00,0.03,72,86,62
HO000078720,"TEGUCIGALPA, HO",8/26/00,0,72,86,66
HO000078720,"TEGUCIGALPA, HO",8/27/00,,72,85,65
HO000078720,"TEGUCIGALPA, HO",8/28/00,,72,,
HO000078720,"TEGUCIGALPA, HO",8/29/00,0,73,,
HO000078720,"TEGUCIGALPA, HO",8/30/00,,74,,
HO000078720,"TEGUCIGALPA, HO",8/31/00,0.03,72,85,65
HO000078720,"TEGUCIGALPA, HO",9/1/00,0,72,82,64
HO000078720,"TEGUCIGALPA, HO",9/2/00,,73,,
HO000078720,"TEGUCIGALPA, HO",9/3/00,,75,,
HO000078720,"TEGUCIGALPA, HO",9/4/00,0.03,75,87,63
HO000078720,"TEGUCIGALPA, HO",9/6/00,,71,,
HO000078720,"TEGUCIGALPA, HO",9/7/00,,72,,
HO000078720,"TEGUCIGALPA, HO",9/8/00,,78,,
HO000078720,"TEGUCIGALPA, HO",9/9/00,,83,86,66
HO000078720,"TEGUCIGALPA, HO",9/10/00,0.01,75,86,63
HO000078720,"TEGUCIGALPA, HO",9/11/00,0,77,,
HO000078720,"TEGUCIGALPA, HO",9/12/00,,75,,
HO000078720,"TEGUCIGALPA, HO",9/13/00,,71,,
HO000078720,"TEGUCIGALPA, HO",9/14/00,,74,,
HO000078720,"TEGUCIGALPA, HO",9/15/00,0,74,84,66
HO000078720,"TEGUCIGALPA, HO",9/16/00,,74,85,66
HO000078720,"TEGUCIGALPA, HO",9/17/00,0,72,83,66
HO000078720,"TEGUCIGALPA, HO",9/18/00,0.04,72,,
HO000078720,"TEGUCIGALPA, HO",9/19/00,1.45,72,,
HO000078720,"TEGUCIGALPA, HO",9/20/00,0,72,,
HO000078720,"TEGUCIGALPA, HO",9/21/00,0.01,74,86,62
HO000078720,"TEGUCIGALPA, HO",9/22/00,0.41,73,,
HO000078720,"TEGUCIGALPA, HO",9/23/00,0,70,,
HO000078720,"TEGUCIGALPA, HO",9/24/00,,72,87,61
HO000078720,"TEGUCIGALPA, HO",9/25/00,,74,,
HO000078720,"TEGUCIGALPA, HO",9/26/00,,71,83,63
HO000078720,"TEGUCIGALPA, HO",9/27/00,,72,,
HO000078720,"TEGUCIGALPA, HO",9/28/00,,72,83,65
HO000078720,"TEGUCIGALPA, HO",9/29/00,,70,83,63
HO000078720,"TEGUCIGALPA, HO",9/30/00,,71,84,64
HO000078720,"TEGUCIGALPA, HO",10/1/00,,71,,
HO000078720,"TEGUCIGALPA, HO",10/2/00,,69,79,66
HO000078720,"TEGUCIGALPA, HO",10/3/00,,69,,
HO000078720,"TEGUCIGALPA, HO",10/4/00,,72,,
HO000078720,"TEGUCIGALPA, HO",10/5/00,0,72,,
HO000078720,"TEGUCIGALPA, HO",10/6/00,,71,84,62
HO000078720,"TEGUCIGALPA, HO",10/7/00,0.83,69,83,61
HO000078720,"TEGUCIGALPA, HO",10/8/00,0.01,77,,
HO000078720,"TEGUCIGALPA, HO",10/9/00,0,73,83,64
HO000078720,"TEGUCIGALPA, HO",10/10/00,,74,83,64
HO000078720,"TEGUCIGALPA, HO",10/11/00,0.02,70,,
HO000078720,"TEGUCIGALPA, HO",10/12/00,0,70,82,64
HO000078720,"TEGUCIGALPA, HO",10/13/00,0,71,79,64
HO000078720,"TEGUCIGALPA, HO",10/14/00,0,71,,
HO000078720,"TEGUCIGALPA, HO",10/15/00,0.11,71,,
HO000078720,"TEGUCIGALPA, HO",10/16/00,0,72,84,63
HO000078720,"TEGUCIGALPA, HO",10/17/00,,72,82,64
HO000078720,"TEGUCIGALPA, HO",10/18/00,0,72,81,62
HO000078720,"TEGUCIGALPA, HO",10/19/00,0,72,81,63
HO000078720,"TEGUCIGALPA, HO",10/20/00,,69,,
HO000078720,"TEGUCIGALPA, HO",10/21/00,0.01,70,81,65
HO000078720,"TEGUCIGALPA, HO",10/22/00,0,70,,
HO000078720,"TEGUCIGALPA, HO",10/23/00,0,71,82,64
HO000078720,"TEGUCIGALPA, HO",10/24/00,,69,,
HO000078720,"TEGUCIGALPA, HO",10/25/00,0.04,68,80,62
HO000078720,"TEGUCIGALPA, HO",10/26/00,0,70,,
HO000078720,"TEGUCIGALPA, HO",10/27/00,,71,,
HO000078720,"TEGUCIGALPA, HO",10/28/00,,72,81,64
HO000078720,"TEGUCIGALPA, HO",10/29/00,,70,,
HO000078720,"TEGUCIGALPA, HO",10/30/00,,71,82,63
HO000078720,"TEGUCIGALPA, HO",10/31/00,0.06,70,,
HO000078720,"TEGUCIGALPA, HO",11/1/00,0.24,71,79,61
HO000078720,"TEGUCIGALPA, HO",11/2/00,0,70,80,63
HO000078720,"TEGUCIGALPA, HO",11/3/00,,69,80,62
HO000078720,"TEGUCIGALPA, HO",11/4/00,,72,79,65
HO000078720,"TEGUCIGALPA, HO",11/5/00,,71,,
HO000078720,"TEGUCIGALPA, HO",11/6/00,0,70,82,55
HO000078720,"TEGUCIGALPA, HO",11/7/00,,73,,
HO000078720,"TEGUCIGALPA, HO",11/8/00,,72,83,58
HO000078720,"TEGUCIGALPA, HO",11/9/00,,72,,
HO000078720,"TEGUCIGALPA, HO",11/10/00,0.31,67,85,61
HO000078720,"TEGUCIGALPA, HO",11/13/00,,81,,
HO000078720,"TEGUCIGALPA, HO",11/14/00,0.01,66,83,53
HO000078720,"TEGUCIGALPA, HO",11/15/00,0,70,,
HO000078720,"TEGUCIGALPA, HO",11/16/00,,72,,
HO000078720,"TEGUCIGALPA, HO",11/17/00,,69,,
HO000078720,"TEGUCIGALPA, HO",11/18/00,,74,80,63
HO000078720,"TEGUCIGALPA, HO",11/19/00,,76,81,65
HO000078720,"TEGUCIGALPA, HO",11/20/00,,69,82,60
HO000078720,"TEGUCIGALPA, HO",11/21/00,,71,,
HO000078720,"TEGUCIGALPA, HO",11/22/00,,72,,
HO000078720,"TEGUCIGALPA, HO",11/23/00,,73,79,65
HO000078720,"TEGUCIGALPA, HO",11/24/00,,75,,
HO000078720,"TEGUCIGALPA, HO",11/27/00,,79,,
HO000078720,"TEGUCIGALPA, HO",11/28/00,,71,,
HO000078720,"TEGUCIGALPA, HO",11/29/00,,70,,
HO000078720,"TEGUCIGALPA, HO",12/2/00,,69,,
HO000078720,"TEGUCIGALPA, HO",12/3/00,,67,,
HO000078720,"TEGUCIGALPA, HO",12/4/00,,67,,
HO000078720,"TEGUCIGALPA, HO",12/5/00,,66,,
HO000078720,"TEGUCIGALPA, HO",12/6/00,,66,,
HO000078720,"TEGUCIGALPA, HO",12/7/00,,66,75,60
HO000078720,"TEGUCIGALPA, HO",12/8/00,0,67,,
HO000078720,"TEGUCIGALPA, HO",12/9/00,0,71,,
HO000078720,"TEGUCIGALPA, HO",12/10/00,,70,,
HO000078720,"TEGUCIGALPA, HO",12/11/00,,71,,
HO000078720,"TEGUCIGALPA, HO",12/12/00,,71,,
HO000078720,"TEGUCIGALPA, HO",12/13/00,,69,81,63
HO000078720,"TEGUCIGALPA, HO",12/14/00,,68,76,63
HO000078720,"TEGUCIGALPA, HO",12/15/00,,68,,
HO000078720,"TEGUCIGALPA, HO",12/16/00,0,67,77,62
HO000078720,"TEGUCIGALPA, HO",12/17/00,,67,,
HO000078720,"TEGUCIGALPA, HO",12/18/00,0.2,69,,
HO000078720,"TEGUCIGALPA, HO",12/19/00,0,68,,
HO000078720,"TEGUCIGALPA, HO",12/20/00,,65,,
HO000078720,"TEGUCIGALPA, HO",12/21/00,0.01,65,76,58
HO000078720,"TEGUCIGALPA, HO",12/22/00,0,68,,
HO000078720,"TEGUCIGALPA, HO",12/23/00,,66,,
HO000078720,"TEGUCIGALPA, HO",12/24/00,,67,77,60
HO000078720,"TEGUCIGALPA, HO",12/25/00,,64,,
HO000078720,"TEGUCIGALPA, HO",12/26/00,,69,,
HO000078720,"TEGUCIGALPA, HO",12/27/00,,71,81,59
HO000078720,"TEGUCIGALPA, HO",12/28/00,,68,,
HO000078720,"TEGUCIGALPA, HO",12/29/00,0,69,81,60
HO000078720,"TEGUCIGALPA, HO",12/30/00,,67,81,60
HO000078720,"TEGUCIGALPA, HO",12/31/00,,66,,
HO000078720,"TEGUCIGALPA, HO",1/1/01,0,67,78,59
HO000078720,"TEGUCIGALPA, HO",1/2/01,,69,76,62
HO000078720,"TEGUCIGALPA, HO",1/3/01,,67,,
HO000078720,"TEGUCIGALPA, HO",1/4/01,0.08,62,,
HO000078720,"TEGUCIGALPA, HO",1/5/01,0.01,65,,
HO000078720,"TEGUCIGALPA, HO",1/6/01,0,64,,
HO000078720,"TEGUCIGALPA, HO",1/7/01,,66,,
HO000078720,"TEGUCIGALPA, HO",1/8/01,,66,,
HO000078720,"TEGUCIGALPA, HO",1/9/01,,71,82,48
HO000078720,"TEGUCIGALPA, HO",1/10/01,,67,,
HO000078720,"TEGUCIGALPA, HO",1/11/01,,69,,
HO000078720,"TEGUCIGALPA, HO",1/12/01,,69,,
HO000078720,"TEGUCIGALPA, HO",1/13/01,,68,,
HO000078720,"TEGUCIGALPA, HO",1/14/01,,70,,
HO000078720,"TEGUCIGALPA, HO",1/15/01,,69,,
HO000078720,"TEGUCIGALPA, HO",1/16/01,,69,,
HO000078720,"TEGUCIGALPA, HO",1/17/01,,70,,
HO000078720,"TEGUCIGALPA, HO",1/18/01,,72,,
HO000078720,"TEGUCIGALPA, HO",1/19/01,,69,,
HO000078720,"TEGUCIGALPA, HO",1/20/01,,67,,
HO000078720,"TEGUCIGALPA, HO",1/21/01,,62,,
HO000078720,"TEGUCIGALPA, HO",1/22/01,,62,,
HO000078720,"TEGUCIGALPA, HO",1/23/01,,62,,
HO000078720,"TEGUCIGALPA, HO",1/24/01,,62,,
HO000078720,"TEGUCIGALPA, HO",1/25/01,0,66,78,48
HO000078720,"TEGUCIGALPA, HO",1/26/01,,66,,
HO000078720,"TEGUCIGALPA, HO",1/27/01,,68,,
HO000078720,"TEGUCIGALPA, HO",1/28/01,,68,78,62
HO000078720,"TEGUCIGALPA, HO",1/29/01,,70,,
HO000078720,"TEGUCIGALPA, HO",1/30/01,,70,,
HO000078720,"TEGUCIGALPA, HO",1/31/01,,71,84,63
HO000078720,"TEGUCIGALPA, HO",2/1/01,,69,83,55
HO000078720,"TEGUCIGALPA, HO",2/2/01,,71,81,57
HO000078720,"TEGUCIGALPA, HO",2/3/01,,69,81,58
HO000078720,"TEGUCIGALPA, HO",2/4/01,,71,82,58
HO000078720,"TEGUCIGALPA, HO",2/5/01,,68,80,62
HO000078720,"TEGUCIGALPA, HO",2/6/01,,68,,
HO000078720,"TEGUCIGALPA, HO",2/7/01,,68,76,62
HO000078720,"TEGUCIGALPA, HO",2/8/01,,69,,
HO000078720,"TEGUCIGALPA, HO",2/9/01,,73,,
HO000078720,"TEGUCIGALPA, HO",2/10/01,,71,,
HO000078720,"TEGUCIGALPA, HO",2/11/01,,71,,
HO000078720,"TEGUCIGALPA, HO",2/12/01,,70,,
HO000078720,"TEGUCIGALPA, HO",2/13/01,,71,,
HO000078720,"TEGUCIGALPA, HO",2/14/01,,71,,
HO000078720,"TEGUCIGALPA, HO",2/15/01,,70,,
HO000078720,"TEGUCIGALPA, HO",2/16/01,,68,,
HO000078720,"TEGUCIGALPA, HO",2/17/01,,69,,
HO000078720,"TEGUCIGALPA, HO",2/18/01,,70,,
HO000078720,"TEGUCIGALPA, HO",2/19/01,,69,,
HO000078720,"TEGUCIGALPA, HO",2/20/01,,72,,
HO000078720,"TEGUCIGALPA, HO",2/21/01,,70,,
HO000078720,"TEGUCIGALPA, HO",2/22/01,,72,,
HO000078720,"TEGUCIGALPA, HO",2/23/01,,69,79,58
HO000078720,"TEGUCIGALPA, HO",2/24/01,,70,,
HO000078720,"TEGUCIGALPA, HO",2/25/01,,71,,
HO000078720,"TEGUCIGALPA, HO",2/26/01,,71,,
HO000078720,"TEGUCIGALPA, HO",2/27/01,,71,,
HO000078720,"TEGUCIGALPA, HO",2/28/01,,72,,
HO000078720,"TEGUCIGALPA, HO",3/1/01,,71,,
HO000078720,"TEGUCIGALPA, HO",3/2/01,,71,,
HO000078720,"TEGUCIGALPA, HO",3/3/01,,74,,
HO000078720,"TEGUCIGALPA, HO",3/4/01,,74,,
HO000078720,"TEGUCIGALPA, HO",3/5/01,,74,,
HO000078720,"TEGUCIGALPA, HO",3/6/01,,67,,
HO000078720,"TEGUCIGALPA, HO",3/7/01,,68,,
