,Unnamed: 0,year,month,day,level_3,Title,Date,Price,Price_Change,Direction,Rate_of_Change
307,307,2008,4,13,Title,Uganda says railway attack won't hit coffee sales UK honey sector sees ongoing demand growth Vietnam sets fast planting pace New exchange officially launched in Ethiopia Trading briefs People and places Indonesia sells more coffee on high crop hope Brazilian robusta leap Imperial/Maximus deal Weather Nestle coffee shortage Crude oil rises put energy into sugar market ,4/13/08,1.2832,-0.0,0,0.0
308,308,2008,4,14,Title,Global coffee demand will rise this year says ICO report ,4/14/08,1.263,-0.020199999999999996,0,-0.015741895261845384
309,309,2008,4,15,Title,Cameroon cocoa exports rise from previous season Heavy rains likely to reduce Indonesian coffee crop ,4/15/08,1.2625,-0.0004999999999999449,0,-0.0003958828186856255
310,310,2008,4,16,Title,"Friesland, Campina boards agree merger terms Nestlé linked to interest in Wimm-Bill-Dann Milk product prices, April 16 ",4/16/08,1.2886,0.026100000000000012,0,0.020673267326732685
311,311,2008,4,17,Title,Odwalla in coffee shops Ivory Coast to boost robusta output in coming years ,4/17/08,1.2965,0.007900000000000018,0,0.006130684463759133
312,312,2008,4,20,Title,Mexican coffee slip Fund rolling adds to weakness of ICE coffee Ivorian agency hikes indicative farmgate price Cameroon enjoys cocoa bonanza Future development on the back burner Heavy rain falls in key Indonesian growing area Robusta price firm in face of large Brazilian crop ,4/20/08,1.2965,-0.0,0,0.0
313,313,2008,4,21,Title,Nicaragua sees an increase in coffee exports Nestle's sales grow as it shows its power to absorb higher costs ,4/21/08,1.2993,0.0027999999999999137,0,0.0021596606247589
314,314,2008,4,22,Title,Kenyan direct coffee sales set to double this year New plant boosts Panama's gourmet coffee sector Diedrich Coffee reports third quarter loss ,4/22/08,1.2709,-0.02839999999999998,0,-0.021857923497267746
315,315,2008,4,23,Title,"Soybeans dominate Brazilian agrochemical market Milk product prices, April 23 Brazil may subsidise arabica growers at auction this year ",4/23/08,1.2890000000000001,0.018100000000000227,0,0.014241875836021897
316,316,2008,4,24,Title,Coffee roasters have raised prices by up to 15% in past year Lakeland's Hanley warns of  weaker markets ahead ,4/24/08,1.2942,0.005199999999999871,0,0.004034134988362972
317,317,2008,4,25,Title,Soft drinks manufacturer's shares buy-back London robusta looks set for serious drop says analyst ,4/25/08,1.2659,-0.028299999999999992,0,-0.02186679029516303
318,318,2008,6,8,Title,Robusta export delay ,6/8/08,1.2659,-0.0,0,0.0
319,319,2008,6,11,Title,"Milk product prices, June 11 ",6/11/08,1.3016,0.035700000000000065,0,0.028201279721937013
320,320,2008,6,13,Title,Ivorian cocoa officials charged with fraud and embezzlement India expects coffee crop to increase next year ,6/13/08,1.2919999999999998,-0.009600000000000275,0,-0.007375537799631434
321,321,2008,6,15,Title,Mexico sees coffee fall Strong coffee exports Heavy rains give Cbot soyabean values new life Officials in Daklak expect climb in coffee crop Brazil worries about lowest ever coffee stocks ,6/15/08,1.2919999999999998,-0.0,0,0.0
322,322,2008,6,16,Title,Cameroon cocoa exports decline due to heavy rain Ivory Coast cocoa officials charged with fraud (update) Machinery upgrades set to lift Burundi's tea export earnings ,6/16/08,1.2892,-0.0027999999999999137,0,-0.002167182662538633
323,323,2008,6,17,Title,Nestle suspends output at Chinese coffee plant ,6/17/08,1.3146,0.02540000000000009,0,0.01970214086255049
324,324,2008,6,18,Title,"Arsenal in deal to promote Vinamilk's coffee brand Milk product prices, June 18 Colombian coffee exports increase in May ",6/18/08,1.3288,0.01419999999999999,0,0.010801764795375013
325,325,2008,6,22,Title,Midwest flood crisis causes new corn record Weather people and places Nestle shutters plant Pessimistic view of Ivorian crop fans flames in the cocoa market Cameroon on track to beat earlier exports Beans begin to flow in Vietnam Steady march upwards for Uganda's coffee sales Recovery from poor season helps India export ,6/22/08,1.3288,-0.0,0,0.0
326,326,2008,6,23,Title,Ivory Coast cocoa arrests yet to impact exports say traders ,6/23/08,1.3644,0.035600000000000076,0,0.026791089704997047
327,327,2008,6,24,Title,Vietnam robusta price up on thinning stocks say traders Dry weather threatens Brazil robusta crop say analysts Cameroon farmers see record cocoa prices ,6/24/08,1.3708,0.006399999999999961,0,0.004690706537672208
328,328,2008,6,25,Title,"Coke launches Australian dairy drinks range Milk product prices, June 25 ",6/25/08,1.3905,0.01970000000000005,0,0.014371170119638205
329,329,2008,6,26,Title,Vietnam forecasts decline in coffee exports Ivorian cocoa body appoints new management after arrests ,6/26/08,1.4126,0.02210000000000001,0,0.015893563466379004
330,330,2008,6,29,Title,Fresh highs for cocoa as crop worries linger Charts Vietnam coffee fall Parched Espirito Santo will offer up less robusta Depleted stocks fuel Vietnam's bean quotations Cocoa returns reach new high in Cameroon ,6/29/08,1.4126,-0.0,0,0.0
331,331,2008,7,1,Title,Indian coffee exports see slight rise in first half of year Vietnam's June coffee exports to fall says government ,7/1/08,1.4542,0.04159999999999986,0,0.029449242531502093
332,332,2008,7,2,Title,"YOGO opens first store in Surrey Milk product prices, July 2 Honduras sees growth in June coffee exports NYSE Euronext takes maximum possible stake in MCX ",7/2/08,1.4658,0.011600000000000055,0,0.007976894512446745
333,333,2008,7,3,Title,Fertiliser costs could limit Brazil's 2010/11 coffee output Costa Rican coffee exports in June up from last year ,7/3/08,1.4675,0.0017000000000000348,0,0.001159776231409493
334,334,2008,7,4,Title,Coffee prices surge upwards at late season auctions in India ,7/4/08,1.4675,-0.0,0,0.0
335,335,2008,7,6,Title,Honduran coffee sales EUlikes Indian coffee Corn and soya both manage rises after report Plan for West African bourse gains traction Weather Dehong aims for listing Costa Rican coffee Coffee fertiliser costs worry Brazil Fortis less upbeat for this year's coffee output Vietnam sees export lull despite good stocks ,7/6/08,1.4675,-0.0,0,0.0
336,336,2008,7,7,Title,Coke to invest additional US$250 million in India ,7/7/08,1.4485,-0.019000000000000128,0,-0.012947189097104005
337,337,2008,7,8,Title,Vietnam coffee sales freeze as local prices follow downtrend ,7/8/08,1.375,-0.0734999999999999,0,-0.05074214704867097
338,338,2008,7,9,Title,"Major UK campaign to raise Gold Top's profile Milk product prices, July 9 Kenya pays $3.8m owed to coffee farmers ",7/9/08,1.3488,-0.0262,0,-0.019054545454545456
339,339,2008,7,10,Title,Coke's Indian investment ICO raises estimate of 2008/09 global coffee output Mexico sees decline in June coffee exports ,7/10/08,1.3371,-0.011700000000000044,0,-0.008674377224199321
340,340,2008,7,13,Title,Coffee shipments fall Higher coffee figures Charts Better weather in Brazil weakens coffee values Vietnam progresses after WTO accession Kenya releases money owed to coffee farmers Local price falls put freeze on Vietnam sales ,7/13/08,1.3371,-0.0,0,0.0
341,341,2008,7,14,Title,Starbucks ventures into smoothies ,7/14/08,1.359,0.02190000000000003,0,0.01637873008750283
342,342,2008,7,15,Title,Kenyan coffee output to jump this season says trade report Brazil doubled roast and ground coffee exports says official ,7/15/08,1.3586,-0.00039999999999995595,0,-0.00029433406916847384
343,343,2008,7,16,Title,"Import duties fall on EU goods Cameroon cocoa exports continue to rise say officials Milk product prices, July 16 FO Licht predicts large global 2008/09 coffee harvest ",7/16/08,1.3461,-0.012499999999999956,0,-0.009200647725599849
344,344,2008,7,17,Title,What happens if the bubble in cocoa pops? Farmers flock back to Kenyan coffee sector Brazil finds new niche in value added products Canola values follow slumps in soya complex weather CHARTS Zimbabwe's macadamia nut industry slides into collapse Ugandan coffee outlook viewed as bleak Cameroon records increase in cocoa exports ,7/17/08,1.3454,-0.000700000000000145,0,-0.0005200208008321409
345,345,2008,7,21,Title,Indonesia will look to Vietnam for coffee imports says official Colombian coffee exports and output dip in June ,7/21/08,1.3131,-0.032299999999999995,0,-0.024007730043109854
346,346,2008,7,22,Title,India could see coffee output fall next season says official ,7/22/08,1.3102,-0.0028999999999999027,0,-0.0022085142030309215
347,347,2008,7,23,Title,"UK Fairtrade pioneer moves into fruit juices and purees Milk product prices, July 23 ",7/23/08,1.3115,0.0013000000000000789,0,0.0009922149290185307
348,348,2008,7,24,Title,Ivory Coast to spray cocoa trees to increase output ,7/24/08,1.2944,-0.017100000000000115,0,-0.013038505528021436
349,349,2008,7,25,Title,Burundi sees substantial rise in tea export earnings ,7/25/08,1.2915,-0.0028999999999999027,0,-0.0022404202719405924
350,350,2008,7,27,Title,People and places Brazil's crop prevents arabica rise Dryness puts Indian coffee exports in jeopardy Indonesia resorts to buying beans from rival ,7/27/08,1.2915,-0.0,0,0.0
351,351,2008,8,17,Title,Mexican coffee dive Amazingly high fertiliser costs harm coffee hopes Encouraging signs for Indian futures sector Weather ,8/17/08,1.2915,-0.0,0,0.0
352,352,2008,8,18,Title,Red Bull associated with risk of heart disease Agreement reached to end Colombian truck strike ,8/18/08,1.2869,-0.0046000000000001595,0,-0.003561749903213441
353,353,2008,8,19,Title,Retail contract loss forces switch to powder production Ivorian cocoa merchants fear main crop export disruption ,8/19/08,1.2951,0.008199999999999985,0,0.006371901468645571
354,354,2008,8,20,Title,"Retail contract loss forces Skånemejerier switch to powder Milk product prices, 20 August Central and South American coffee exports increase in July India to launch coffee replanting programme ",8/20/08,1.3044,0.009300000000000086,0,0.007180912670836296
355,355,2008,8,21,Title,Cameroon produced record cocoa crop last season ,8/21/08,1.3216,0.017200000000000104,0,0.013186139221097903
356,356,2008,8,22,Title,Ivorian cocoa prices rise as new crop beans appear Mexico expects new season coffee exports to increase ,8/22/08,1.345,0.023399999999999865,0,0.017705811138014425
357,357,2008,8,24,Title,General fall takes steam out of sugar market Charts Grinding out the maximum profitability More coffee exported False start to Brazilian coffee crop Colombian truckers agree to end strike action Officials deny main crop damage India to invest in crop replanting scheme ,8/24/08,1.345,-0.0,0,0.0
358,358,2008,8,26,Title,Vietnam expects August coffee exports to rise by a third ,8/26/08,1.3365,-0.008499999999999952,0,-0.006319702602230448
359,359,2008,8,27,Title,"Milk product prices, August 27 Indonesia sees higher coffee arrivals ahead of Ramadan ",8/27/08,1.3617,0.02519999999999989,0,0.01885521885521877
360,360,2008,8,28,Title,Peru expects to increase coffee export revenue this year ,8/28/08,1.3909,0.029200000000000115,0,0.021443783505911813
361,361,2008,8,29,Title,Gustav threatens to batter crops in Jamaica and US ASEAN grouping and India reach free trade agreement ,8/29/08,1.3844,-0.00649999999999995,0,-0.00467323315838662
362,362,2008,8,31,Title,Ramadan encourages Indonesian coffee sales Nigerian cocoa exports leap in second quarter Vietnam predicts August exports up by a third Coffee exports boost TataTea unit looks at openings in Ethiopia People and places Decent supply adds to canola's weaker tone Weather Indian coffee fall Peru exploits high coffee prices with record crop ,8/31/08,1.3844,-0.0,0,0.0
363,363,2008,9,1,Title,Bottled water and fruit drinks grow strongly in India Indian coffee exports rise in January to August period ,9/1/08,1.3844,-0.0,0,0.0
364,364,2008,9,2,Title,India signs International Coffee Agreement as deadline passes Coffee shipments from Central America fell in August ,9/2/08,1.3726,-0.011800000000000033,0,-0.00852354810748341
365,365,2008,9,3,Title,"Milk product prices, September 3 Colombia aims to boost coffee output by a third Rise in local demand maintains Ethiopia's need to import sugar ",9/3/08,1.3579,-0.014699999999999935,0,-0.010709602214774832
366,366,2008,9,4,Title,Water and fruit drinks drive growth in Indian beverages ,9/4/08,1.3608,0.0028999999999999027,0,0.002135650637012963
367,367,2008,9,5,Title,Brazil to subsidise arabica producers this season Indonesian coffee exports double in first seven months of year ,9/5/08,1.3751,0.01429999999999998,0,0.01050852439741327
368,368,2008,9,7,Title,Trade admits to cocoa disease loss Sumatra plunders its coffee carryover stocks Coffee revenue boost Trading briefs Rain in corn belt adds to commodity weakness Weak August upsets Central America's pace Six sign in last minute ICA flurry ,9/7/08,1.3751,-0.0,0,0.0
369,369,2008,9,8,Title,Brazil's southeast coffee crop seen 10% to 15% lower New crop Vietnamese coffee trades in European market NMCE ready to relaunch coffee futures to market tomorrow World Bank urges Ivory Coast to totally overhaul cocoa sector ,9/8/08,1.3619,-0.013199999999999878,0,-0.009599301868954897
370,370,2008,9,9,Title,Vietnam aims to boost domestic coffee consumption ,9/9/08,1.3524,-0.009500000000000064,0,-0.00697554886555552
371,371,2008,9,10,Title,"Nestle plans to help Philippines reach coffee self sufficiency Milk product prices, September 10 India's plantation sector urges relief from Minimum Wages Act Ivorian strike starts to intensfiy and could upset cocoa exports ",9/10/08,1.3275,-0.024900000000000144,0,-0.0184117125110915
372,372,2008,9,11,Title,Hurricane Ike damages Cuban sugarcane crop ,9/11/08,1.3235,-0.0040000000000000036,0,-0.0030131826741996263
373,373,2008,9,12,Title,"ICO raises estimate for 2008/09 world coffee production Vietnam's Agribank gives coffee sector major support Japan's commodity futures regulator wants TGE merger Ivorian strike continues into eighth day, slowing cocoa exports Cuba scrambles to save coffee crop ravaged by Hurricane Ike ",9/12/08,1.3029,-0.02059999999999995,0,-0.015564790328673936
374,374,2008,9,14,Title,Nestle expands in Philippines Ike hits Cuban coffee Economic fears compound weak soya situation Charts Weather Worsening Ivorian pay strike risks exports Ghana price targets smugglers Brazil reveals support scheme for arabica price Early Vietnamese bean prices highly attractive ,9/14/08,1.3029,-0.0,0,0.0
375,375,2008,9,15,Title,Taiwan bans imports as Chinese baby milk scare worsens Houston coffee warehouses unscathed by Hurricane Ike Olam diversifies into sugar and wheat sectors in Nigeria ,9/15/08,1.3082,0.005300000000000082,0,0.004067848645329713
376,376,2008,9,16,Title,Unilever to make Starbucks ice cream Lehman tries to pass on US derivatives unit but suspended in Europe ,9/16/08,1.3001,-0.008099999999999996,0,-0.0061917138052285554
377,377,2008,9,17,Title,"Kraft to focus on ten countries, ten brands Unilever to develop Starbucks ice cream Vietnamese bank injects credit into coffee sector Milk product prices, September 17 ICO raises 2008/09 global coffee production forecast Colombian coffee output and exports decline in August ",9/17/08,1.2641,-0.03600000000000003,0,-0.02769017767864013
378,378,2008,9,19,Title,Vietnam expects to boost cocoa production and export ,9/19/08,1.2431,-0.020999999999999908,0,-0.016612609761885853
379,379,2008,9,21,Title,Global financial upheaval batters commodities as speculators flee Ivory Coast will opt for single cocoa regulator ICO hikes its view of global coffee production Vietnam's coffee sector gets much needed credit People and places Canola drops but may spur better demand Japanese association wants merger of commodity exchanges Trading briefs ,9/21/08,1.2431,-0.0,0,0.0
380,380,2008,9,22,Title,Vietnam approves coffee industry development plan Ethiopia ready to launch coffee trading platform next month Ivorian cocoa strike could impact prices in new season ICE Futures US raises block trading surcharges by two-thirds ,9/22/08,1.2567,0.013599999999999834,0,0.010940390958088516
381,381,2008,9,23,Title,Dubai carving itself a position as commodities trading hub Ivory Coast confirms establishment of single cocoa committee Ncdex extends trading times to reflect daylight saving hours ,9/23/08,1.2803,0.023600000000000065,0,0.018779342723004747
382,382,2008,9,24,Title,"Peru seeks to expand organic farming Milk product prices, 24 September ",9/24/08,1.2837,0.0034000000000000696,0,0.002655627587284285
383,383,2008,9,28,Title,Coffee exports slump Coffee exports leap Weather Charts Hurricane damage spurs rise in corn values Vietnam approves new coffee plan to 2015 Concern grows as strike goes on People and places Dubai emerges as commodity trading hub Trading briefs ,9/28/08,1.2837,-0.0,0,0.0
384,384,2008,9,29,Title,World coffee production could be hit by lack of finances Economic crisis unlikely to hurt coffee demand says official ,9/29/08,1.2746,-0.009100000000000108,0,-0.007088883695567584
385,385,2008,10,1,Title,"Milk product prices, October 1 India sees rise in coffee exports up to September ",10/1/08,1.2388,-0.035800000000000054,0,-0.028087243056645266
386,386,2008,10,2,Title,Coffee harvest may be shortened in Vietnam to cut costs Central American coffee shipments rise in 2007/08 Japan's coffee supplies rise in August ,10/2/08,1.2251,-0.013699999999999823,0,-0.011059089441394757
387,387,2008,10,3,Title,Guatemalan farmers tempted back to cardamom Coffee values slump to lowest level since last year Industry analyst sees new year coffee market as stable ,10/3/08,1.1966,-0.02849999999999997,0,-0.023263407068810683
388,388,2008,10,5,Title,CenAm coffee year Indian coffee exports people and places Economic turmoil pressures soya downwards Vietnam may trim coffee harvest to cut costs Coffee drinking robust in face of economic woes ICO flags up stretched finances ,10/5/08,1.1966,-0.0,0,0.0
389,389,2008,10,6,Title,Uganda increased coffee exports by 19% last year Nestle expects to hit targets in face of weak consumer demand ,10/6/08,1.1658,-0.03080000000000016,0,-0.02573959552064195
390,390,2008,10,7,Title,Trade has few concerns with modified Liffe robusta contract ,10/7/08,1.1103,-0.05549999999999988,0,-0.04760679361811622
391,391,2008,10,8,Title,"FDA issues interim safety results of melamine in food Milk product prices, October 8 Dubai group committed to raising global tea consumption Carcinogenic toxin found in South Korean coffee Mexican coffee exports declined last season Africa still important despite diminishing role in commodity trade ",10/8/08,1.1322,0.02190000000000003,0,0.01972439881113215
392,392,2008,10,9,Title,Kenya anticipating boost in coffee production ,10/9/08,1.1024,-0.02980000000000005,0,-0.026320438085144008
393,393,2008,10,10,Title,ICE tweaks softs trading times to reflect global changes Fall in coffee production expected in Colombia Guatemala coffee shipments up in 2007/08 season ,10/10/08,1.1194,0.016999999999999904,0,0.015420899854862032
394,394,2008,10,12,Title,Good weather raises coffee production hopes ,10/12/08,1.1194,-0.0,0,0.0
395,395,2008,10,26,Title,Vietnam coffee sales ,10/26/08,1.1194,-0.0,0,0.0
396,396,2008,10,27,Title,Colombian coffee production dips in September ,10/27/08,1.0373,-0.08209999999999984,0,-0.07334286224763252
397,397,2008,10,28,Title,Philippines aims to stop importing coffee by 2015 ,10/28/08,1.0221,-0.015200000000000102,0,-0.01465342716668283
398,398,2008,10,29,Title,"Indian coffee harvesting may start a month early Milk product prices, October 29 ",10/29/08,1.0432,0.021099999999999897,0,0.02064377262498767
399,399,2008,10,30,Title,Nutty bars on sale Exotic blend roll-out Indonesian coffee exporters selling at premium to London Kenya expects $500m biofuels investment in two years ,10/30/08,1.079,0.035800000000000054,0,0.03431748466257674
400,400,2008,11,2,Title,Coffee shipments rise Charts Relative calm helps soya rise on bullish report Indonesia seeks first premium for coffee in years Philippines wants to grow more coffee for itself Coffee harvest gets under way early in India Cameroon gets season going with sales rise ,11/2/08,1.079,-0.0,0,0.0
401,401,2008,11,3,Title,Sara Lee commits to 30% more sustainable coffee in 2009 Slowing pace of Indian coffee exports gives rise to concern Ivory Coast cocoa strike meeting fails to reach deal ,11/3/08,1.0221,-0.05689999999999995,0,-0.052734012974976784
402,402,2008,11,4,Title,Indonesia bank seizes coffee beans after exporter defaults India predicts strong rise in tea exports this year ,11/4/08,1.0881,0.06600000000000006,0,0.06457293806868218
403,403,2008,11,5,Title,"Milk product prices, November 5 Uganda launches big coffee replanting drive ",11/5/08,1.1191,0.030999999999999917,0,0.02849002849002841
404,404,2008,11,6,Title,Coffee exports from Guatemala fall in October ,11/6/08,1.1327,0.013600000000000056,0,0.012152622643195476
405,405,2008,11,7,Title,Brazil's October coffee shipments increase ,11/7/08,1.0946,-0.03810000000000002,0,-0.03363644389511788
406,406,2008,11,9,Title,Brazil coffee crop Coffee stocks lower Coffee beans seized Canadian dollar strength undermines canola Uganda targets major rise in coffee plantings Indian coffee growth wavers India anticipates substantial rise in tea exports for this year ,11/9/08,1.0946,-0.0,0,0.0
407,407,2008,11,10,Title,Kenyan coffee production could exceed estimate this season Indian coffee output may be down on earlier estimates ,11/10/08,1.0847,-0.00990000000000002,0,-0.00904439978074184
408,408,2008,11,11,Title,Financial crisis could hit coffee demand in emerging markets Burundi tea prices decline in October due to ample supplies ,11/11/08,1.1,0.015300000000000091,0,0.014105282566608363
409,409,2008,11,12,Title,"Milk product prices, November 12 ",11/12/08,1.0912,-0.008800000000000141,0,-0.008000000000000127
410,410,2008,11,13,Title,Huge potential for Jamaica's pimento oil industry Mexico and El Salvador see decline in October coffee exports Vietnam coffee output will be higher than estimates ,11/13/08,1.0865,-0.0046999999999999265,0,-0.004307184750733071
411,411,2008,11,14,Title,Barry Callebaut buys Cameroon cocoa beans for grinding Blanket US ban on Chinese milk composite products ,11/14/08,1.0764,-0.010099999999999998,0,-0.009295904279797512
412,412,2008,11,16,Title,Coffee revenues fall Fund selling amid strong dollar knocks coffee Vietnam boosts coffee exports to record levels Record production potential puts world coffee market on back foot Indian output could be lower than estimated Colombia optimistic over demand Jamaica holds untapped pimento oil potential ,11/16/08,1.0764,-0.0,0,0.0
413,413,2008,11,17,Title,Nicaragua expects decline in coffee output this year Brazil coffee crop forecast at 37m bags in 2009/10 season ,11/17/08,1.0772,0.0007999999999999119,0,0.0007432181345224005
414,414,2008,11,18,Title,Nut growers lead call to save research station Kenya sets target for future coffee production growth ,11/18/08,1.0717,-0.005499999999999838,0,-0.005105829929446564
415,415,2008,11,19,Title,"Blanket US ban on milk composite products Milk product prices, November 19 ",11/19/08,1.0688,-0.0029000000000001247,0,-0.0027059811514417507
416,416,2008,11,20,Title,Research in jeopardy ICE Futures US makes changes to electronic trading times NMCE refreshes two more contracts/eyes arabica launch ,11/20/08,1.0827,0.013900000000000023,0,0.013005239520958107
417,417,2008,11,21,Title,USDA forecasts bumper Vietnam coffee crop Indian coffee industry body lowers official crop forecast ,11/21/08,1.0409,-0.04180000000000006,0,-0.03860718573935537
418,418,2008,11,23,Title,Brazilian coffee crop Charts Diversity vital to Olam success Kenya aims to more than double production Massive increase in Sumatran coffee exports People and places Profit-taking makes cocoa gains short-lived ,11/23/08,1.0409,-0.0,0,0.0
419,419,2008,11,24,Title,Colombian coffee leader proposes takeover of Starbucks Tanzania earns less for its arabica despite tighter supply Vietnam anticipates major decline in monthly coffee shipments ,11/24/08,1.0376,-0.0032999999999998586,0,-0.003170333365356767
420,420,2008,11,25,Title,USDA seeks comment on deregulation of transgenic maize Vietnam coffee prices expected to firm due to forecast floods Heavy rains threaten to damage Panama's gourmet coffee crop ,11/25/08,1.0624,0.024799999999999933,0,0.023901310717039256
421,421,2008,11,26,Title,"Milk product prices, November 11 ",11/26/08,1.0677,0.005300000000000082,0,0.004988704819277186
422,422,2008,11,27,Title,Honduran coffee output expected to increase ,11/27/08,1.0677,-0.0,0,0.0
423,423,2008,11,28,Title,Central government stymies cashew plan Ethiopian coffee auctions end to enable transition to exchange ,11/28/08,1.1068,0.03909999999999991,0,0.03662077362555016
424,424,2008,11,30,Title,USDA makes new Vietnam figure Untimely rains trim Indian coffee output by 5% Cameroon's cocoa exports start season well Kenyan coffee rise Better weather pushes corn downwards Charts Honduran coffee rise ,11/30/08,1.1068,-0.0,0,0.0
425,425,2008,12,1,Title,EU grant to help Kenya improve its coffee sector Marginal rise in India coffee exports to November ,12/1/08,1.1068,-0.0,0,0.0
426,426,2008,12,2,Title,Vietnam coffee growers urged to maintain acreage Drop in Honduran coffee shipments last month ,12/2/08,1.0589,-0.047900000000000054,0,-0.043277918323093655
427,427,2008,12,3,Title,"Milk product prices, December 3 Vietnamese coffee exports likely to decline this year ",12/3/08,1.0515,-0.007399999999999851,0,-0.006988384172254085
428,428,2008,12,4,Title,Indian initiative stymied ,12/4/08,1.042,-0.009500000000000064,0,-0.00903471231573948
429,429,2008,12,5,Title,Ugandan coffee export up by a third last month ,12/5/08,1.0101,-0.03190000000000004,0,-0.03061420345489447
430,430,2008,12,7,Title,South American rains amplify weak soya tone Index limps to lowest in six years as global recession starts to pinch Kenya gets funds to improve coffee prospects Lower output may hit wavering Indian exports Ethiopia puts coffee on new exchange Burundi coffee hit Lower coffee exports UCDA sees sales gain Charts ,12/7/08,1.0101,-0.0,0,0.0
431,431,2008,12,8,Title,ICO increases world coffee output estimate for 2008/09 Tipco and Suntory tackle new Asian drinks markets Costa Rica coffee exports fall slightly in November Peru exploits new opportunities to sell coffee home and abroad Price-leading US firm cuts cost of Folgers coffee products ,12/8/08,0.9823,-0.027800000000000047,0,-0.027522027522027568
432,432,2008,12,9,Title,Liffe launching first cleared OTC products for soft commodities Brazil raises official coffee crop forecast ,12/9/08,1.0223,0.040000000000000036,0,0.04072075740608779
433,433,2008,12,10,Title,"Milk product prices, December 10 Tata opts for joint venture to sell branded coffee in Russia ",12/10/08,1.0229,0.0005999999999999339,0,0.0005869118654014809
434,434,2008,12,11,Title,Tipco moves deeper into Asian markets UK children turning to juice and 'no added sugar' drinks Burundi coffee output was less than half predicted volume Indonesia applies geographical label to Bali coffee ,12/11/08,1.038,0.015100000000000113,0,0.014761951314889154
435,435,2008,12,12,Title,El Salvador coffee exports dropped in November Financial turmoil helps weaken Burundi tea prices ,12/12/08,1.0565,0.01849999999999996,0,0.017822736030828477
436,436,2008,12,14,Title,Coffee revenue down Tata mulls Russian branded coffee venture Coffee earnings gain Cloves market sees very cautious buying Bearish news filters through to buyers Demand fears put coffee contract at new low Charts Liffe makes its soft commodity OTC plan clear Vietnam's first commodity bourse trades coffee Peru opens up new markets for its coffee World output will be higher: ICO ,12/14/08,1.0565,-0.0,0,0.0
437,437,2008,12,15,Title,Decline in Indian arabica exports this season Merrill sees strong index reweighting effect for agriculture ,12/15/08,1.0506,-0.005900000000000016,0,-0.0055844770468528315
438,438,2008,12,16,Title,Vietnamese farmers may slow coffee sales Clearing of agricultural swaps allowed for first time in US ,12/16/08,1.05,-0.0005999999999999339,0,-0.0005711022272986236
439,439,2008,12,17,Title,"Milk product prices, December 17 ",12/17/08,1.0455,-0.0044999999999999485,0,-0.0042857142857142365
440,440,2008,12,19,Title,Ivorian cocoa stocks higher at end of last season Mexican coffee shipments decline ,12/19/08,1.0599,0.014399999999999968,0,0.013773314203730241
441,441,2008,12,21,Title,Sumatran coffee fall Agricultural commodity swaps will debut in US Outside factors give bullish cocoa strength Ivorian farmgate cocoa prices cruise upwards Vietnamese farmers hold stocks Poor arrivals slow trade in arabica beans Index changes offer speculative openings ,12/21/08,1.0599,-0.0,0,0.0
442,442,2008,12,22,Title,Ethiopian coffee production expected to fall ,12/22/08,1.0409,-0.019000000000000128,0,-0.017926219454665653
443,443,2008,12,23,Title,Guatemala revises down coffee export forecast Lampung anticipates lower coffee stocks Vietnam estimates drop in coffee exports ,12/23/08,1.0184,-0.022499999999999964,0,-0.021615909309251575
444,444,2009,1,5,Title,Global shortages boost Uganda coffee earnings ,1/5/09,1.0105,-0.007900000000000018,0,-0.007757266300078573
445,445,2009,1,6,Title,Increase in Brazilian coffee exports last month Central American countries see decline in coffee exports (Update) ,1/6/09,1.0219,0.011400000000000077,0,0.011281543790202946
446,446,2009,1,7,Title,"Milk product prices, January 7 Analyst expects tight coffee market from next year ",1/7/09,1.0219,-0.0,0,0.0
447,447,2009,1,8,Title,Conab makes 2009/10 Brazil coffee output forecast Rwanda expects leap in coffee output and income ,1/8/09,1.0761,0.054200000000000026,0,0.053038457774733365
448,448,2009,1,9,Title,Peru records massive leap in coffee exports Arabica hits three month peak in New York Sumatran coffee exports saw big increase last year Romanian dairy farmers picket border crossings ,1/9/09,1.0697,-0.006399999999999961,0,-0.0059474026577455265
449,449,2009,1,11,Title,Brazil coffee forecast Strong export sales to China help lift canola Bigger coffee harvest Rwanda expects boost in coffee output Analyst expects tighter world coffee market Uganda gains from lack of stocks ,1/11/09,1.0697,-0.0,0,0.0
450,450,2009,1,12,Title,Ethiopia aims to double coffee production ,1/12/09,1.1002,0.03049999999999997,0,0.028512667102926024
451,451,2009,1,13,Title,ICO predicts coffee market shortfall in 2009/10 Drop in Kenyan coffee auction sales last year Mixed fortunes for Central American coffee exporters ,1/13/09,1.0822,-0.018000000000000016,0,-0.016360661697873126
452,452,2009,1,14,Title,"Romanian dairy farmers picket border crossings Milk product prices, January 14 Indian robusta exports set to rise this year Cameroon cocoa farmers expect good crop ",1/14/09,1.0758,-0.006399999999999961,0,-0.00591387913509514
453,453,2009,1,16,Title,Decline in Nicaraguan coffee shipments in December Rise in Cameroon's December cocoa exports Jump in Indonesian coffee exports last year Burundi's boosts tea earnings due to better quality ,1/16/09,1.0704,-0.005400000000000071,0,-0.005019520356943735
454,454,2009,1,18,Title,Slip in robusta sales Higher coffee exports Bearish report weakens corn and soya values Charts Rabobank remains confident over agri demand Ethiopia plans to double its coffee output Coffee market heading for deficit Good weather could boost Cameroon output ,1/18/09,1.0704,-0.0,0,0.0
